-5.08807 -4.75125 -4.43481 -4.12156 -3.81838 -3.52445 -3.24005 -2.96515 -2.69976 -2.44389 -2.19755 -1.96074 -1.73342 -1.5156 -1.30725 -1.10833 -0.918812 -0.738654 -0.567809 -0.406226 -0.25385 -0.110619 0.0235299 0.148666 0.264862 0.372191 0.470733 0.560568 0.64178 0.714453 0.778675 0.834533 0.882118 0.921519 0.952828 0.976136 0.991534 0.999113 0.998963 0.991175 0.975837 0.953038 0.922863 0.885397 0.840724 0.788925 0.730078 0.664261 0.591549 0.512013 0.425723 0.332746 0.233145 0.126982 0.0143143 -0.104803 -0.230319 -0.362185 -0.500356 -0.644789 -0.795447 -0.952295 -1.1153 -1.28444 -1.45968 -1.64101 -1.82841 -2.02186 -2.22135 -2.42689 -2.63846 -2.85606 -3.07971 -3.3094 -3.54516 -3.78699 -4.03492 -4.2889 -4.54934 -4.81835 
-4.81835 -4.49913 -4.19595 -3.89667 -3.60613 -3.32452 -3.05219 -2.78902 -2.53498 -2.29005 -2.05428 -1.8277 -1.61028 -1.40199 -1.2028 -1.01265 -0.831516 -0.659346 -0.4961 -0.341725 -0.19617 -0.0593797 0.0687119 0.188174 0.299078 0.401496 0.495508 0.581195 0.65864 0.727929 0.789145 0.842378 0.887716 0.925248 0.955067 0.977263 0.991927 0.999149 0.999022 0.991633 0.977072 0.955426 0.926782 0.891225 0.848837 0.7997 0.743892 0.681489 0.612566 0.537195 0.455444 0.36738 0.273065 0.172559 0.0659191 -0.0468005 -0.16555 -0.290281 -0.420952 -0.557521 -0.699952 -0.848212 -1.00227 -1.1621 -1.32769 -1.499 -1.67603 -1.85877 -2.0472 -2.24132 -2.44113 -2.64663 -2.85781 -3.0747 -3.29728 -3.52556 -3.75956 -3.9992 -4.24406 -4.5012 
-4.54934 -4.24463 -3.95388 -3.66841 -3.39184 -3.1237 -2.8642 -2.61334 -2.37116 -2.13769 -1.91292 -1.69683 -1.48941 -1.29066 -1.10056 -0.919103 -0.74625 -0.581966 -0.426209 -0.278935 -0.140091 -0.00961737 0.112545 0.226458 0.332194 0.429827 0.519432 0.601088 0.674875 0.740877 0.79918 0.849871 0.893039 0.928773 0.957162 0.978298 0.992272 0.999173 0.999092 0.992117 0.978339 0.957843 0.930715 0.897041 0.856902 0.810379 0.75755 0.69849 0.633275 0.561973 0.484653 0.40138 0.312217 0.217221 0.116448 0.00995172 -0.102221 -0.220023 -0.343414 -0.472355 -0.606812 -0.746754 -0.892153 -1.04299 -1.19924 -1.36089 -1.52792 -1.70034 -1.87813 -2.0613 -2.24985 -2.44378 -2.64311 -2.84786 -3.05804 -3.27367 -3.49485 -3.72157 -3.95294 -4.1998 
-4.2889 -3.99909 -3.72135 -3.44929 -3.18567 -2.9301 -2.68274 -2.4436 -2.2127 -1.99008 -1.77574 -1.56968 -1.37191 -1.18241 -1.00118 -0.828182 -0.663401 -0.506801 -0.358343 -0.217982 -0.0856701 0.0386484 0.155032 0.263544 0.364252 0.457226 0.542543 0.620277 0.690511 0.753325 0.808806 0.857038 0.89811 0.93211 0.959128 0.979252 0.992575 0.999184 0.999171 0.992622 0.979628 0.960273 0.934643 0.902823 0.864893 0.820933 0.771022 0.715233 0.653641 0.586314 0.513319 0.434721 0.35058 0.260954 0.165897 0.0654599 -0.0403097 -0.151368 -0.267675 -0.389195 -0.515894 -0.647745 -0.784721 -0.926802 -1.07397 -1.22621 -1.38352 -1.54589 -1.71331 -1.88579 -2.06334 -2.24597 -2.43369 -2.62651 -2.82446 -3.02757 -3.23594 -3.44958 -3.66719 -3.90331 
-4.03492 -3.75953 -3.49479 -3.23586 -2.98488 -2.74154 -2.506 -2.27827 -2.05838 -1.84636 -1.64222 -1.44596 -1.2576 -1.07713 -0.904528 -0.739785 -0.582874 -0.433765 -0.29242 -0.158799 -0.0328536 0.0854684 0.196224 0.299475 0.395287 0.483729 0.564875 0.638799 0.705582 0.765304 0.818049 0.863901 0.902948 0.935276 0.960975 0.980134 0.992841 0.999185 0.999256 0.993141 0.980928 0.962701 0.938547 0.908546 0.872782 0.831331 0.784272 0.731677 0.673619 0.610166 0.541385 0.467338 0.388084 0.30368 0.214178 0.119629 0.0200774 -0.0844341 -0.193867 -0.308188 -0.427365 -0.551371 -0.680184 -0.813784 -0.952157 -1.09529 -1.24318 -1.39582 -1.55322 -1.71537 -1.88228 -2.05398 -2.23047 -2.41178 -2.59793 -2.78895 -2.98498 -3.18597 -3.39057 -3.61575 
-3.78699 -3.52556 -3.27368 -3.02758 -2.78896 -2.55759 -2.33362 -2.11705 -1.90793 -1.70627 -1.51211 -1.32544 -1.14628 -0.974627 -0.810465 -0.653782 -0.504557 -0.36276 -0.228358 -0.101311 0.0184251 0.130902 0.236174 0.3343 0.425346 0.509378 0.586468 0.65669 0.720122 0.776843 0.826935 0.870483 0.907572 0.938288 0.962718 0.980951 0.993075 0.999177 0.999346 0.993668 0.982229 0.965115 0.942408 0.914191 0.880544 0.841544 0.797266 0.747785 0.69317 0.633489 0.568806 0.499183 0.424678 0.345346 0.261239 0.172404 0.0788848 -0.0192773 -0.122046 -0.229388 -0.341276 -0.457683 -0.578589 -0.703977 -0.833834 -0.968152 -1.10693 -1.25015 -1.39784 -1.54999 -1.70662 -1.86774 -2.03337 -2.20354 -2.37827 -2.55759 -2.74165 -2.93035 -3.12255 -3.3365 
-3.54516 -3.29728 -3.05804 -2.82446 -2.59793 -2.37827 -2.16559 -1.95993 -1.76133 -1.5698 -1.38538 -1.20808 -1.03791 -0.874866 -0.718942 -0.570127 -0.4284 -0.293738 -0.166108 -0.0454717 0.0682125 0.174993 0.274923 0.368061 0.454468 0.53421 0.607356 0.673981 0.734158 0.787967 0.835489 0.876805 0.912 0.941158 0.964367 0.981712 0.993281 0.99916 0.999436 0.994195 0.983521 0.967499 0.946211 0.919736 0.888155 0.851544 0.809976 0.763524 0.712257 0.656241 0.595539 0.530211 0.460314 0.385902 0.307024 0.223727 0.136053 0.0440407 -0.0522748 -0.152862 -0.257695 -0.36675 -0.480008 -0.597454 -0.719078 -0.844872 -0.974834 -1.10896 -1.24727 -1.38976 -1.53645 -1.68735 -1.84249 -2.0019 -2.16559 -2.33362 -2.50611 -2.68292 -2.86326 -3.06583 
-3.3094 -3.0747 -2.84786 -2.62651 -2.41178 -2.20354 -2.0019 -1.80689 -1.61855 -1.43691 -1.26201 -1.09385 -0.932444 -0.777801 -0.629914 -0.488773 -0.354361 -0.226654 -0.105625 0.00876377 0.116552 0.217785 0.312514 0.400796 0.48269 0.55826 0.627573 0.690702 0.74772 0.798704 0.843732 0.882886 0.916248 0.943902 0.965932 0.982424 0.993464 0.999136 0.999526 0.994718 0.984796 0.969843 0.949939 0.925163 0.895594 0.861306 0.822371 0.778862 0.730845 0.678384 0.621543 0.560379 0.494947 0.4253 0.351485 0.273548 0.191529 0.105466 0.0153909 -0.0786664 -0.176681 -0.278631 -0.384499 -0.494273 -0.607944 -0.725506 -0.84696 -0.972308 -1.10156 -1.23472 -1.37181 -1.51286 -1.65787 -1.80689 -1.95993 -2.11705 -2.27837 -2.44371 -2.61262 -2.80383 
-3.07971 -2.85781 -2.64311 -2.43369 -2.23047 -2.03337 -1.84249 -1.65787 -1.47955 -1.30756 -1.14193 -0.98269 -0.829839 -0.683389 -0.543338 -0.409678 -0.282394 -0.161466 -0.0468672 0.0614362 0.163482 0.259315 0.348984 0.432541 0.510046 0.58156 0.647149 0.706883 0.760833 0.809075 0.851686 0.888745 0.920332 0.946531 0.967424 0.983094 0.993627 0.999104 0.999612 0.995231 0.986045 0.972134 0.953578 0.930454 0.902839 0.870806 0.834427 0.79377 0.748902 0.699886 0.646782 0.589647 0.528535 0.463496 0.394577 0.32182 0.245266 0.164949 0.0809001 -0.00685186 -0.098284 -0.193377 -0.292115 -0.394487 -0.500486 -0.610108 -0.723356 -0.840234 -0.960752 -1.08492 -1.21276 -1.3443 -1.47955 -1.61855 -1.76132 -1.90793 -2.05847 -2.21276 -2.37065 -2.55061 
-2.85606 -2.64663 -2.44378 -2.24597 -2.05398 -1.86774 -1.68735 -1.51286 -1.3443 -1.18171 -1.02513 -0.874574 -0.730058 -0.591591 -0.459175 -0.332802 -0.212462 -0.0981346 0.0102036 0.112584 0.209042 0.299621 0.384366 0.46333 0.536568 0.604141 0.666112 0.722549 0.773522 0.819104 0.85937 0.894398 0.924268 0.949058 0.968851 0.983729 0.993774 0.999067 0.999692 0.995729 0.987259 0.974362 0.957114 0.935592 0.909872 0.880023 0.846117 0.808221 0.7664 0.720714 0.671222 0.617981 0.561041 0.500452 0.436258 0.368501 0.297219 0.222444 0.144208 0.0625353 -0.0225517 -0.111035 -0.202902 -0.298142 -0.396749 -0.498723 -0.604067 -0.712787 -0.824894 -0.940404 -1.05934 -1.18171 -1.30756 -1.43691 -1.5698 -1.70627 -1.84644 -1.9901 -2.13732 -2.30626 
