-5.08807 -4.42368 -3.81893 -3.2396 -2.6996 -2.19728 -1.73314 -1.30695 -0.918507 -0.567506 -0.253557 0.0238065 0.265115 0.470958 0.641972 0.77883 0.882233 0.952902 0.991565 0.998951 0.975783 0.922767 0.84059 0.729908 0.591346 0.425491 0.232888 0.0140373 -0.230611 -0.500657 -0.795752 -1.1156 -1.45997 -1.82869 -2.22161 -2.63869 -3.07991 -3.54521 -4.03542 -4.5549 
-4.5549 -3.95384 -3.40022 -2.871 -2.37616 -1.91628 -1.49168 -1.10198 -0.747001 -0.426501 -0.140092 0.112688 0.332393 0.519625 0.675033 0.799315 0.893143 0.957229 0.992299 0.999081 0.97829 0.930631 0.856785 0.757404 0.633108 0.484474 0.312037 0.116282 -0.102356 -0.343495 -0.606808 -0.892025 -1.19893 -1.52737 -1.87722 -2.24844 -2.64104 -3.05492 -3.48929 -3.95783 
-4.03542 -3.4904 -2.98571 -2.50623 -2.05865 -1.64229 -1.25757 -0.904415 -0.582762 -0.292289 -0.0326925 0.196411 0.395471 0.56504 0.705736 0.818172 0.90304 0.961034 0.992866 0.999247 0.980885 0.938471 0.872676 0.784138 0.673461 0.541205 0.387886 0.213966 0.019855 -0.194097 -0.427599 -0.68042 -0.952395 -1.24342 -1.55346 -1.88254 -2.23084 -2.59849 -2.984 -3.40731 
-3.54521 -3.0547 -2.5981 -2.16533 -1.76118 -1.38519 -1.03771 -0.718734 -0.428192 -0.165903 0.0684091 0.27511 0.454641 0.607512 0.734292 0.835598 0.912081 0.964419 0.993303 0.999429 0.983484 0.946145 0.888063 0.809861 0.712121 0.595387 0.46015 0.306853 0.13588 -0.0524441 -0.257855 -0.480151 -0.719197 -0.974922 -1.24732 -1.53644 -1.84257 -2.1658 -2.50425 -2.88284 
-3.07991 -2.64098 -2.23075 -1.84244 -1.47954 -1.14186 -0.829738 -0.543211 -0.28225 -0.046712 0.163641 0.349139 0.510193 0.647283 0.760949 0.851781 0.920404 0.96747 0.993647 0.999605 0.986013 0.953522 0.902761 0.834329 0.748787 0.646654 0.528398 0.394435 0.245123 0.0807613 -0.0984143 -0.292232 -0.500585 -0.723434 -0.9608 -1.21278 -1.47968 -1.76156 -2.05691 -2.39222 
-2.63869 -2.24844 -1.88254 -1.53645 -1.21279 -0.911528 -0.633003 -0.377297 -0.144417 0.0657459 0.253394 0.418823 0.56241 0.684601 0.785907 0.866884 0.928129 0.970263 0.993926 0.999761 0.988407 0.960489 0.916609 0.857341 0.783217 0.694729 0.592321 0.47638 0.347239 0.20517 0.0503833 -0.116977 -0.296829 -0.48916 -0.694016 -0.911524 -1.14199 -1.38543 -1.64103 -1.93451 
-2.22161 -1.87722 -1.55346 -1.24732 -0.960803 -0.694019 -0.447298 -0.22076 -0.0144428 0.171728 0.337924 0.484406 0.611516 0.719668 0.809337 0.881046 0.935359 0.972864 0.994168 0.999882 0.990613 0.966956 0.929482 0.878732 0.815213 0.739386 0.651666 0.552414 0.441936 0.320476 0.188221 0.0452913 -0.108256 -0.272429 -0.447296 -0.633002 -0.829845 -1.03783 -1.25678 -1.51046 
-1.82869 -1.52737 -1.24342 -0.974921 -0.723434 -0.489159 -0.272428 -0.0733925 0.107886 0.271451 0.417442 0.546087 0.657696 0.752647 0.83138 0.894382 0.942181 0.975329 0.994397 0.999961 0.992594 0.972853 0.941279 0.898379 0.844628 0.780456 0.706249 0.62234 0.529007 0.426472 0.314896 0.194379 0.0649578 -0.0733928 -0.220758 -0.377297 -0.543294 -0.71877 -0.903991 -1.1203 
-1.45997 -1.19893 -0.952395 -0.719197 -0.500585 -0.296829 -0.108256 0.0649579 0.222729 0.365075 0.492106 0.60402 0.701092 0.783667 0.852146 0.906982 0.948663 0.977703 0.994635 0.999997 0.994322 0.978133 0.951933 0.916195 0.871359 0.817825 0.755947 0.68603 0.608327 0.523036 0.430295 0.330186 0.222729 0.107886 -0.0144415 -0.144417 -0.282312 -0.428181 -0.582528 -0.764172 
-1.1156 -0.892025 -0.68042 -0.480151 -0.292232 -0.116977 0.0452913 0.194379 0.330186 0.452706 0.562024 0.65831 0.741804 0.812818 0.871717 0.918914 0.954858 0.980023 0.994902 0.999992 0.995788 0.982771 0.961407 0.932133 0.895353 0.851435 0.800701 0.74343 0.679847 0.610128 0.534393 0.452706 0.365074 0.271451 0.171729 0.0657447 -0.046758 -0.165868 -0.29219 -0.442003 
-0.795752 -0.606808 -0.427599 -0.257855 -0.0984143 0.0503833 0.188221 0.314896 0.430295 0.534393 0.627252 0.709014 0.77989 0.840155 0.89014 0.930218 0.960798 0.982314 0.995215 0.999956 0.996992 0.986762 0.969693 0.946183 0.916601 0.881281 0.840514 0.79455 0.743592 0.687792 0.627252 0.562024 0.492106 0.417441 0.337925 0.253393 0.163609 0.0684534 -0.0326879 -0.153595 
-0.500657 -0.343495 -0.194097 -0.0524441 0.0807613 0.20517 0.320476 0.426472 0.523036 0.610128 0.687792 0.756142 0.815362 0.865694 0.907432 0.940912 0.9665 0.984589 0.995585 0.9999 0.997946 0.99012 0.976808 0.958369 0.935135 0.907406 0.875442 0.839466 0.799655 0.756142 0.709014 0.65831 0.60402 0.546087 0.484406 0.418822 0.349117 0.275154 0.196355 0.101365 
-0.230611 -0.102356 0.019855 0.13588 0.245123 0.347239 0.441936 0.529007 0.608327 0.679847 0.743592 0.799655 0.848192 0.889414 0.923579 0.950985 0.971959 0.986849 0.99602 0.999838 0.998671 0.992876 0.982793 0.968745 0.951025 0.929898 0.905594 0.878307 0.848192 0.815362 0.77989 0.741804 0.701092 0.657696 0.611516 0.562409 0.510179 0.454679 0.395401 0.323281 
0.0140373 0.116282 0.213966 0.306853 0.394435 0.47638 0.552414 0.62234 0.68603 0.74343 0.79455 0.839466 0.878307 0.911255 0.938535 0.960404 0.977152 0.989084 0.99652 0.999783 0.999197 0.995073 0.987712 0.977393 0.964374 0.948885 0.931123 0.911255 0.889414 0.865694 0.840155 0.812818 0.783667 0.752647 0.719668 0.684601 0.647274 0.607541 0.564982 0.512632 
0.232888 0.312037 0.387886 0.46015 0.528398 0.592321 0.651666 0.706249 0.755947 0.800701 0.840514 0.875442 0.905594 0.931123 0.95222 0.969108 0.982036 0.991267 0.997078 0.999748 0.999555 0.996767 0.991641 0.984418 0.975315 0.964526 0.95222 0.938535 0.923579 0.907432 0.89014 0.871717 0.852146 0.83138 0.809337 0.785907 0.760944 0.734312 0.705684 0.669967 
0.425491 0.484474 0.541205 0.595387 0.646654 0.694729 0.739386 0.780456 0.817825 0.851435 0.881281 0.907406 0.929898 0.948885 0.964526 0.977011 0.986547 0.993359 0.997679 0.999742 0.99978 0.99802 0.994674 0.989941 0.984 0.977011 0.969108 0.960404 0.950985 0.940912 0.930218 0.918914 0.906982 0.894382 0.881046 0.866884 0.851778 0.835609 0.818142 0.79589 
0.591346 0.633108 0.673461 0.712121 0.748787 0.783217 0.815213 0.844628 0.871359 0.895353 0.916601 0.935135 0.951025 0.964374 0.975315 0.984 0.990602 0.995304 0.998295 0.999767 0.999908 0.998899 0.99691 0.994097 0.990602 0.986547 0.982036 0.977152 0.971959 0.9665 0.960798 0.954858 0.948663 0.942181 0.935359 0.928129 0.920403 0.912087 0.903026 0.891055 
0.729908 0.757404 0.784138 0.809861 0.834329 0.857341 0.878732 0.898379 0.916195 0.932133 0.946183 0.958369 0.968745 0.977393 0.984418 0.989941 0.994097 0.997031 0.99889 0.999822 0.999971 0.999473 0.998454 0.997031 0.995304 0.993359 0.991267 0.989084 0.986849 0.984589 0.982314 0.980023 0.977703 0.975329 0.972864 0.970263 0.96747 0.964421 0.96103 0.95615 
0.84059 0.856785 0.872676 0.888063 0.902761 0.916609 0.929482 0.941279 0.951933 0.961407 0.969693 0.976808 0.982793 0.987712 0.991641 0.994674 0.99691 0.998454 0.999414 0.999894 0.999994 0.999807 0.999414 0.99889 0.998295 0.997679 0.997078 0.99652 0.99602 0.995585 0.995215 0.994902 0.994635 0.994397 0.994168 0.993926 0.993646 0.993304 0.992865 0.991893 
0.922767 0.930631 0.938471 0.946145 0.953522 0.960489 0.966956 0.972853 0.978133 0.982771 0.986762 0.99012 0.992876 0.995073 0.996767 0.99802 0.998899 0.999473 0.999807 0.999963 1 0.999963 0.999894 0.999822 0.999767 0.999742 0.999748 0.999783 0.999838 0.9999 0.999956 0.999992 0.999997 0.999961 0.999882 0.999761 0.999606 0.999429 0.999247 0.999015 
0.975783 0.97829 0.980885 0.983484 0.986013 0.988407 0.990613 0.992594 0.994322 0.995788 0.996992 0.997946 0.998671 0.999197 0.999555 0.99978 0.999908 0.999971 0.999994 1 1 1 0.999994 0.999971 0.999908 0.99978 0.999555 0.999197 0.998671 0.997946 0.996992 0.995788 0.994322 0.992594 0.990613 0.988407 0.986013 0.983484 0.980885 0.978254 
0.998951 0.999081 0.999247 0.999429 0.999605 0.999761 0.999882 0.999961 0.999997 0.999992 0.999956 0.9999 0.999838 0.999783 0.999748 0.999742 0.999767 0.999822 0.999894 0.999963 1 0.999963 0.999807 0.999473 0.998899 0.99802 0.996767 0.995073 0.992876 0.99012 0.986762 0.982771 0.978133 0.972853 0.966956 0.960489 0.953522 0.946145 0.938472 0.93035 
0.991565 0.992299 0.992866 0.993303 0.993647 0.993926 0.994168 0.994397 0.994635 0.994902 0.995215 0.995585 0.99602 0.99652 0.997078 0.997679 0.998295 0.99889 0.999414 0.999807 0.999994 0.999894 0.999414 0.998454 0.99691 0.994674 0.991641 0.987712 0.982793 0.976808 0.969693 0.961407 0.951933 0.941279 0.929482 0.916609 0.902761 0.888062 0.872688 0.85602 
