-5.08807 -4.49448 -3.93134 -3.39863 -2.89636 -2.42454 -1.98315 -1.57221 -1.1917 -0.841641 -0.522017 -0.232834 0.0259091 0.254212 0.452074 0.619496 0.756477 0.863018 0.939119 0.98478 1 0.98478 0.939119 0.863018 0.756477 0.619496 0.452074 0.254212 0.0259091 -0.232834 -0.522017 -0.841641 -1.1917 -1.57221 -1.98315 -2.42454 -2.89636 -3.39863 -3.93134 -4.49448 
-4.49448 -3.95877 -3.45053 -2.96976 -2.51647 -2.09065 -1.6923 -1.32142 -0.978013 -0.662081 -0.37362 -0.112633 0.120883 0.326926 0.505497 0.656595 0.780221 0.876374 0.945055 0.986264 1 0.986264 0.945055 0.876374 0.780221 0.656595 0.505497 0.326926 0.120883 -0.112633 -0.37362 -0.662081 -0.978013 -1.32142 -1.6923 -2.09065 -2.51647 -2.96976 -3.45053 -3.95877 
-3.93134 -3.45053 -2.99438 -2.56289 -2.15605 -1.77388 -1.41635 -1.08349 -0.775281 -0.491729 -0.232834 0.00140462 0.210986 0.395911 0.55618 0.691792 0.802747 0.889045 0.950687 0.987672 1 0.987672 0.950687 0.889045 0.802747 0.691792 0.55618 0.395911 0.210986 0.00140462 -0.232834 -0.491729 -0.775281 -1.08349 -1.41635 -1.77388 -2.15605 -2.56289 -2.99438 -3.45053 
-3.39863 -2.96976 -2.56289 -2.17801 -1.81512 -1.47423 -1.15533 -0.858421 -0.583507 -0.330585 -0.0996573 0.109278 0.296219 0.461168 0.604123 0.725086 0.824055 0.901031 0.956014 0.989003 1 0.989003 0.956014 0.901031 0.824055 0.725086 0.604123 0.461168 0.296219 0.109278 -0.0996573 -0.330585 -0.583507 -0.858421 -1.15533 -1.47423 -1.81512 -2.17801 -2.56289 -2.96976 
-2.89636 -2.51647 -2.15605 -1.81512 -1.49367 -1.1917 -0.909218 -0.646214 -0.402691 -0.17865 0.0259091 0.210986 0.376582 0.522695 0.649327 0.756477 0.844145 0.912332 0.961036 0.990259 1 0.990259 0.961036 0.912332 0.844145 0.756477 0.649327 0.522695 0.376582 0.210986 0.0259091 -0.17865 -0.402691 -0.646214 -0.909218 -1.1917 -1.49367 -1.81512 -2.15605 -2.51647 
-2.42454 -2.09065 -1.77388 -1.47423 -1.1917 -0.926303 -0.678024 -0.446867 -0.232834 -0.0359229 0.143865 0.306531 0.452074 0.580494 0.691792 0.785966 0.863018 0.922948 0.965755 0.991439 1 0.991439 0.965755 0.922948 0.863018 0.785966 0.691792 0.580494 0.452074 0.306531 0.143865 -0.0359229 -0.232834 -0.446867 -0.678024 -0.926303 -1.1917 -1.47423 -1.77388 -2.09065 
-1.98315 -1.6923 -1.41635 -1.15533 -0.909218 -0.678024 -0.461745 -0.260382 -0.0739352 0.0975961 0.254212 0.395911 0.522695 0.634564 0.731516 0.813553 0.880674 0.932879 0.970168 0.992542 1 0.992542 0.970168 0.932879 0.880674 0.813553 0.731516 0.634564 0.522695 0.395911 0.254212 0.0975961 -0.0739352 -0.260382 -0.461745 -0.678024 -0.909218 -1.15533 -1.41635 -1.6923 
-1.57221 -1.32142 -1.08349 -0.858421 -0.646214 -0.446867 -0.260382 -0.0867582 0.0740048 0.221907 0.356948 0.479128 0.588447 0.684904 0.768501 0.839237 0.897112 0.942125 0.974278 0.993569 1 0.993569 0.974278 0.942125 0.897112 0.839237 0.768501 0.684904 0.588447 0.479128 0.356948 0.221907 0.0740048 -0.0867582 -0.260382 -0.446867 -0.646214 -0.858421 -1.08349 -1.32142 
-1.1917 -0.978013 -0.775281 -0.583507 -0.402691 -0.232834 -0.0739352 0.0740048 0.210986 0.337009 0.452074 0.55618 0.649327 0.731516 0.802747 0.863018 0.912332 0.950687 0.978083 0.994521 1 0.994521 0.978083 0.950687 0.912332 0.863018 0.802747 0.731516 0.649327 0.55618 0.452074 0.337009 0.210986 0.0740048 -0.0739352 -0.232834 -0.402691 -0.583507 -0.775281 -0.978013 
-0.841641 -0.662081 -0.491729 -0.330585 -0.17865 -0.0359229 0.0975961 0.221907 0.337009 0.442904 0.53959 0.627068 0.705337 0.774399 0.834252 0.884897 0.926334 0.958563 0.981584 0.995396 1 0.995396 0.981584 0.958563 0.926334 0.884897 0.834252 0.774399 0.705337 0.627068 0.53959 0.442904 0.337009 0.221907 0.0975961 -0.0359229 -0.17865 -0.330585 -0.491729 -0.662081 
