1 0.986785 0.974058 0.962305 0.952001 0.943606 0.937564 0.934297 0.934198 0.937634 0.944933 0.956392 0.972264 0.992761 1.01805 1.04826 1.08345 1.12366 1.16886 1.21897 1.27389 1.33343 1.39738 1.46548 1.53742 1.61287 1.69143 1.7727 1.85621 1.9415 2.02806 2.11538 2.20292 2.29013 2.37646 2.46137 2.54429 2.62469 2.70204 2.77583 2.84556 2.91077 2.97102 3.02591 3.07506 3.11816 3.15491 3.18507 3.20845 3.2249 3.23432 3.23667 3.23193 3.22018 3.2015 3.17606 3.14404 3.10568 3.06128 3.01117 2.95569 2.89526 2.83031 2.76128 2.68866 2.61295 2.53466 2.45432 2.37245 2.28959 2.20626 2.12298 2.04026 1.95859 1.87843 1.80024 1.72442 1.65137 1.58143 1.51491 1.45209 1.39319 1.3384 1.28785 1.24165 1.19984 1.16242 1.12935 1.10053 1.07583 1.05507 1.03803 1.02446 1.01408 1.00654 1.00151 0.998598 0.997415 0.997542 0.99855 
1 0.983945 0.968428 0.95398 0.941124 0.930367 0.922196 0.917074 0.915435 0.91768 0.924174 0.93524 0.951158 0.972163 0.998439 1.03012 1.06729 1.10998 1.15816 1.21176 1.27063 1.33461 1.40345 1.47686 1.55452 1.63605 1.72103 1.809 1.89947 1.99192 2.08581 2.18056 2.27559 2.3703 2.46409 2.55636 2.6465 2.73391 2.81803 2.89828 2.97413 3.04507 3.11063 3.17035 3.22384 3.27073 3.31072 3.34354 3.36897 3.38685 3.39709 3.39961 3.39443 3.38161 3.36125 3.33352 3.29864 3.25686 3.20852 3.15395 3.09357 3.0278 2.95712 2.88203 2.80306 2.72075 2.63566 2.54836 2.45945 2.36948 2.27906 2.18873 2.09907 2.01059 1.92382 1.83925 1.75732 1.67845 1.60304 1.53142 1.46388 1.40068 1.34202 1.28804 1.23885 1.19451 1.155 1.12028 1.09025 1.06476 1.04361 1.02656 1.01332 1.00359 0.996996 0.993157 0.991656 0.992055 0.993895 0.996704 
1 0.980714 0.962014 0.944479 0.928679 0.915166 0.904472 0.8971 0.893525 0.894183 0.899473 0.909746 0.925311 0.946421 0.973281 1.00604 1.04478 1.08955 1.14031 1.19698 1.25942 1.32744 1.40077 1.4791 1.56209 1.64931 1.74032 1.83462 1.93168 2.03094 2.13179 2.23363 2.33582 2.43771 2.53864 2.63797 2.73503 2.82919 2.91981 3.00628 3.08803 3.16449 3.23515 3.29953 3.3572 3.40775 3.45086 3.48623 3.51364 3.53291 3.54391 3.54661 3.54099 3.52712 3.50513 3.47518 3.43753 3.39244 3.34028 3.28141 3.21629 3.14537 3.06918 2.98826 2.90317 2.81451 2.72289 2.62893 2.53327 2.43652 2.33933 2.2423 2.14603 2.05112 1.95811 1.86753 1.77987 1.6956 1.61511 1.53879 1.46696 1.39987 1.33775 1.28077 1.22903 1.18258 1.14142 1.10549 1.07469 1.04884 1.02774 1.01111 0.998651 0.990011 0.984802 0.982598 0.982947 0.985369 0.989364 0.994416 
1 0.977074 0.954782 0.933751 0.914597 0.897917 0.884287 0.874253 0.868328 0.866984 0.870652 0.879716 0.894507 0.915303 0.942325 0.975733 1.01563 1.06205 1.11496 1.17429 1.23988 1.31151 1.38891 1.47175 1.55965 1.65217 1.74881 1.84904 1.9523 2.05798 2.16543 2.27399 2.38298 2.4917 2.59945 2.70551 2.80919 2.9098 3.00665 3.09908 3.18648 3.26824 3.34381 3.41266 3.47434 3.52841 3.57451 3.61234 3.64164 3.66222 3.67397 3.67681 3.67076 3.65588 3.6323 3.60022 3.55988 3.5116 3.45576 3.39276 3.32307 3.2472 3.16572 3.07919 2.98824 2.89351 2.79565 2.69533 2.59324 2.49005 2.38643 2.28305 2.18056 2.07959 1.98072 1.88454 1.79157 1.7023 1.61717 1.53658 1.46088 1.39035 1.32522 1.26568 1.21183 1.16373 1.12137 1.0847 1.05358 1.02784 1.00724 0.991496 0.980275 0.973194 0.969831 0.969725 0.972386 0.977294 0.983907 0.991665 
1 0.973013 0.946707 0.921757 0.898825 0.878555 0.861565 0.848441 0.839737 0.835961 0.837577 0.844998 0.858581 0.878627 0.905374 0.938996 0.979602 1.02724 1.08187 1.14341 1.2117 1.28651 1.36755 1.45447 1.54685 1.64423 1.74608 1.85184 1.96089 2.07258 2.18624 2.30114 2.41656 2.53175 2.64596 2.75843 2.86841 2.97516 3.07795 3.17608 3.26887 3.3557 3.43595 3.50908 3.57459 3.63202 3.68099 3.72116 3.75226 3.7741 3.78655 3.78953 3.78305 3.76718 3.74207 3.70792 3.66501 3.61366 3.55428 3.48731 3.41324 3.33264 3.24609 3.15421 3.05767 2.95714 2.85335 2.74699 2.6388 2.52951 2.41983 2.31049 2.20216 2.09552 1.99122 1.88985 1.79199 1.69815 1.60882 1.52442 1.4453 1.37178 1.30411 1.24247 1.18698 1.13771 1.09463 1.05768 1.02672 1.00156 0.981948 0.96757 0.958065 0.953021 0.951983 0.954455 0.959908 0.967782 0.977491 0.988435 
1 0.968521 0.937771 0.908471 0.88133 0.857036 0.836251 0.819603 0.807682 0.801035 0.800157 0.805492 0.817423 0.836272 0.862295 0.89568 0.936547 0.984943 1.04084 1.10415 1.17469 1.25223 1.33646 1.427 1.52343 1.62523 1.73185 1.8427 1.95712 2.07442 2.19387 2.31471 2.43618 2.55747 2.67778 2.79631 2.91225 3.02482 3.13325 3.23679 3.33472 3.42636 3.51107 3.58828 3.65744 3.71807 3.76976 3.81216 3.84498 3.86801 3.88111 3.8842 3.8773 3.86048 3.8339 3.79776 3.75237 3.69809 3.63532 3.56454 3.4863 3.40117 3.30979 3.21282 3.11096 3.00495 2.89552 2.78346 2.66953 2.5545 2.43914 2.32421 2.21045 2.09856 1.98924 1.88312 1.78081 1.68286 1.58978 1.50202 1.41996 1.34393 1.27419 1.21094 1.15429 1.10432 1.061 1.02427 0.993962 0.969879 0.951743 0.93922 0.931923 0.929408 0.931187 0.936729 0.945466 0.956796 0.970094 0.984714 
1 0.963595 0.927966 0.893882 0.862095 0.83334 0.808321 0.787707 0.772128 0.762165 0.758347 0.761146 0.770973 0.788171 0.813015 0.845707 0.886375 0.935072 0.991774 1.05638 1.12871 1.20852 1.29548 1.38919 1.4892 1.59498 1.70593 1.82143 1.94078 2.06326 2.18808 2.31447 2.44158 2.56858 2.69462 2.81884 2.94041 3.05848 3.17223 3.28088 3.38367 3.47987 3.56882 3.64989 3.72251 3.78617 3.84045 3.88495 3.91939 3.94354 3.95725 3.96044 3.95313 3.93539 3.90738 3.86935 3.82159 3.76448 3.69848 3.62409 3.54187 3.45244 3.35648 3.25468 3.14779 3.03659 2.92187 2.80443 2.68511 2.56471 2.44406 2.32395 2.20516 2.08846 1.97455 1.86412 1.75782 1.65622 1.55986 1.46921 1.38469 1.30663 1.23531 1.17093 1.11362 1.06345 1.0204 0.984372 0.955218 0.932708 0.916548 0.906382 0.901791 0.902305 0.907401 0.916512 0.92903 0.944315 0.9617 0.980495 
1 0.958236 0.917295 0.877991 0.841124 0.807471 0.777779 0.752759 0.733078 0.719353 0.712147 0.711961 0.71923 0.734321 0.757527 0.789065 0.829071 0.877605 0.934644 1.00008 1.07374 1.15535 1.24457 1.34099 1.44412 1.55341 1.66824 1.78794 1.91178 2.039 2.16878 2.30028 2.43263 2.56494 2.69633 2.82588 2.95272 3.07595 3.19471 3.30818 3.41554 3.51604 3.60898 3.69369 3.76958 3.83611 3.89282 3.93931 3.97527 4.00047 4.01474 4.01801 4.01028 3.99165 3.96229 3.92243 3.87241 3.81263 3.74356 3.66572 3.57973 3.48624 3.38594 3.27958 3.16796 3.05188 2.93218 2.80973 2.68538 2.56 2.43445 2.30957 2.18618 2.06508 1.94703 1.83275 1.72291 1.61813 1.51897 1.42592 1.33941 1.25981 1.1874 1.12239 1.06493 1.01506 0.972765 0.937953 0.910453 0.89002 0.87634 0.869032 0.867652 0.871697 0.880612 0.893792 0.910593 0.930334 0.952306 0.975776 
1 0.952449 0.905767 0.860815 0.818436 0.779453 0.744655 0.714793 0.690571 0.672643 0.661604 0.657985 0.662246 0.674777 0.695888 0.725811 0.764693 0.812599 0.869509 0.935314 1.00982 1.09277 1.18378 1.28244 1.38823 1.50057 1.61881 1.74226 1.87015 2.00167 2.13596 2.27215 2.40933 2.54656 2.68291 2.81742 2.94916 3.07721 3.20066 3.31863 3.43028 3.53482 3.6315 3.71964 3.79859 3.86781 3.9268 3.97515 4.01254 4.03871 4.0535 4.05682 4.04869 4.0292 3.99853 3.95694 3.90477 3.84245 3.77046 3.68937 3.59982 3.50248 3.3981 3.28747 3.1714 3.05077 2.92644 2.79932 2.67031 2.54033 2.41028 2.28104 2.15347 2.02842 1.90668 1.789 1.67609 1.5686 1.46711 1.37214 1.28414 1.20349 1.13049 1.06536 1.00823 0.959159 0.91813 0.885036 0.859693 0.841839 0.831142 0.827194 0.829525 0.837602 0.850835 0.868584 0.890167 0.914862 0.941918 0.97056 
1 0.946245 0.893404 0.842384 0.794074 0.749339 0.70901 0.673877 0.644685 0.622121 0.606813 0.59932 0.600129 0.609652 0.628218 0.656071 0.693372 0.740191 0.796507 0.862213 0.937111 1.02092 1.11326 1.21369 1.32167 1.4366 1.5578 1.68454 1.81602 1.9514 2.08978 2.23024 2.37183 2.51357 2.65448 2.79357 2.92986 3.06238 3.19018 3.31235 3.428 3.53631 3.63649 3.72781 3.80963 3.88136 3.94248 3.99257 4.03128 4.05834 4.0736 4.07696 4.06843 4.04811 4.01619 3.97295 3.91874 3.85401 3.77927 3.69512 3.60221 3.50127 3.39307 3.27843 3.15823 3.03335 2.90472 2.77329 2.64 2.50581 2.37166 2.23847 2.10716 1.97859 1.8536 1.73299 1.61747 1.50774 1.4044 1.30799 1.21899 1.13779 1.06469 0.999917 0.94362 0.895854 0.856588 0.825709 0.80302 0.788244 0.781025 0.780934 0.787471 0.800073 0.818117 0.840928 0.867783 0.897921 0.930551 0.964855 
1 0.939637 0.880235 0.822743 0.768096 0.7172 0.67093 0.630114 0.595535 0.567915 0.547913 0.536118 0.533043 0.539121 0.554701 0.580041 0.615312 0.66059 0.715859 0.781008 0.855834 0.940042 1.03325 1.13499 1.2447 1.36176 1.48546 1.61504 1.74967 1.88846 2.03049 2.17479 2.32037 2.46622 2.6113 2.75459 2.89506 3.03171 3.16353 3.28959 3.40895 3.52075 3.62417 3.71847 3.80295 3.87701 3.94011 3.9918 4.03172 4.05961 4.07528 4.07865 4.06972 4.04861 4.0155 3.97069 3.91456 3.84755 3.77023 3.6832 3.58715 3.48283 3.37107 3.25271 3.12866 2.99986 2.86728 2.73189 2.59469 2.45667 2.31882 2.1821 2.04747 1.91582 1.78803 1.66493 1.54727 1.43577 1.33105 1.23369 1.14417 1.06289 0.990176 0.926261 0.871288 0.825312 0.788298 0.760123 0.740578 0.729366 0.726112 0.730362 0.741589 0.759198 0.782534 0.810885 0.843491 0.879552 0.918232 0.958674 
1 0.932647 0.866299 0.80195 0.740578 0.683134 0.63053 0.583637 0.543271 0.510192 0.485089 0.468581 0.461205 0.463418 0.475585 0.497981 0.530787 0.574085 0.627862 0.692007 0.766312 0.850471 0.944089 1.04668 1.15767 1.2764 1.40216 1.53413 1.67146 1.81323 1.95847 2.1062 2.25536 2.40491 2.55378 2.70089 2.84518 2.9856 3.12112 3.25074 3.37352 3.48854 3.59496 3.692 3.77894 3.85514 3.92006 3.97323 4.01427 4.0429 4.05893 4.06228 4.05297 4.03109 3.99685 3.95056 3.8926 3.82346 3.74371 3.65398 3.555 3.44755 3.33248 3.21067 3.08308 2.95068 2.81447 2.67548 2.53473 2.39327 2.25212 2.11228 1.97474 1.84045 1.7103 1.58516 1.46582 1.353 1.24738 1.14953 1.05996 0.979083 0.907235 0.844651 0.791479 0.747771 0.713487 0.688493 0.672564 0.66539 0.666572 0.675633 0.692017 0.715099 0.744191 0.778545 0.817363 0.859805 0.904996 0.952034 
1 0.925297 0.851643 0.780076 0.711617 0.647258 0.587952 0.534608 0.48808 0.44916 0.418571 0.396958 0.384885 0.38283 0.391178 0.410217 0.440139 0.481035 0.532894 0.595603 0.66895 0.752622 0.84621 0.949212 1.06104 1.181 1.30836 1.44229 1.58188 1.7262 1.87424 2.02497 2.17731 2.33016 2.48242 2.63298 2.78073 2.92459 3.06347 3.19636 3.32226 3.44023 3.5494 3.64895 3.73814 3.81631 3.8829 3.93741 3.97945 4.00875 4.0251 4.02841 4.0187 3.99608 3.96077 3.91307 3.85341 3.78227 3.70025 3.60801 3.50631 3.39595 3.27782 3.15284 3.022 2.88631 2.7468 2.60455 2.46063 2.31611 2.17204 2.02949 1.88946 1.75295 1.62087 1.49413 1.37354 1.25987 1.15379 1.05591 0.966751 0.88674 0.816219 0.75543 0.704521 0.663542 0.632446 0.61109 0.599235 0.596552 0.602622 0.616942 0.63893 0.66793 0.703221 0.744019 0.789489 0.83875 0.890888 0.944959 
1 0.917616 0.836324 0.757206 0.681324 0.609711 0.543362 0.483222 0.430181 0.385066 0.348629 0.321545 0.304404 0.297703 0.301846 0.317138 0.34378 0.38187 0.431402 0.492263 0.564235 0.646998 0.740131 0.843117 0.955346 1.07612 1.20466 1.34011 1.48155 1.62799 1.77842 1.93173 2.08684 2.24261 2.39789 2.55153 2.70239 2.84933 2.99126 3.1271 3.25584 3.37649 3.48816 3.59 3.68124 3.7612 3.82929 3.88502 3.92797 3.95785 3.97446 3.97771 3.96761 3.94428 3.90794 3.85893 3.79766 3.72465 3.64052 3.54595 3.44173 3.32869 3.20775 3.07987 2.94607 2.80739 2.66492 2.51975 2.373 2.22578 2.0792 1.93432 1.7922 1.65387 1.52029 1.39238 1.27098 1.15688 1.05079 0.953321 0.865015 0.786313 0.717562 0.65901 0.610806 0.572997 0.545528 0.528246 0.520898 0.523136 0.534522 0.554526 0.58254 0.617878 0.659784 0.707441 0.759975 0.816467 0.875962 0.937474 
1 0.909636 0.820407 0.733436 0.649828 0.570655 0.496951 0.4297 0.369828 0.318191 0.275576 0.242684 0.220129 0.208431 0.208012 0.219191 0.242181 0.277088 0.323908 0.382529 0.45273 0.534183 0.626457 0.729019 0.841242 0.962408 1.09171 1.22828 1.37115 1.51932 1.67171 1.82723 1.98472 2.14302 2.30095 2.45731 2.61092 2.76062 2.90528 3.04377 3.17506 3.29814 3.41206 3.51596 3.60905 3.69063 3.76008 3.81689 3.86064 3.89103 3.90785 3.911 3.90051 3.8765 3.8392 3.78894 3.72617 3.65142 3.56533 3.46861 3.36206 3.24657 3.12306 2.99254 2.85605 2.71469 2.56956 2.42182 2.27259 2.12303 1.97429 1.82746 1.68366 1.54391 1.40923 1.28055 1.15876 1.04465 0.938965 0.842331 0.755302 0.678332 0.611773 0.555879 0.510799 0.476575 0.453146 0.440348 0.437913 0.445476 0.462576 0.488661 0.523094 0.565159 0.614068 0.668967 0.728947 0.79305 0.860281 0.929613 
1 0.901394 0.803963 0.708874 0.617272 0.530268 0.448935 0.374292 0.307301 0.248853 0.199761 0.160755 0.132473 0.115459 0.11015 0.116881 0.135876 0.167248 0.210998 0.267015 0.335073 0.414838 0.50587 0.607621 0.719449 0.840614 0.970291 1.10757 1.25149 1.40098 1.55497 1.7123 1.8718 2.03226 2.19247 2.3512 2.50724 2.65937 2.80644 2.9473 3.08087 3.2061 3.32204 3.42779 3.52253 3.60555 3.6762 3.73397 3.77842 3.80924 3.82622 3.82926 3.81838 3.7937 3.75548 3.70405 3.63988 3.56352 3.47561 3.37691 3.26824 3.15049 3.02466 2.89175 2.75285 2.60909 2.46162 2.31161 2.16023 2.00869 1.85814 1.70974 1.56461 1.42383 1.28843 1.15939 1.03759 0.92388 0.818996 0.723596 0.638244 0.563402 0.499433 0.446591 0.405024 0.374773 0.355768 0.347834 0.350688 0.363948 0.38713 0.41966 0.460871 0.510019 0.566283 0.628774 0.696547 0.768607 0.843916 0.921409 
1 0.892928 0.787072 0.683639 0.583813 0.488746 0.399546 0.317271 0.242914 0.177398 0.121567 0.0761782 0.0418935 0.0192757 0.00878253 0.0107622 0.0254504 0.0529683 0.0933205 0.146396 0.211968 0.289695 0.379128 0.479706 0.590771 0.711566 0.841242 0.978871 1.12345 1.2739 1.42911 1.58789 1.74903 1.9113 2.07345 2.23421 2.39234 2.5466 2.69578 2.83872 2.97429 3.10144 3.21916 3.32654 3.42275 3.50703 3.57874 3.63735 3.6824 3.71357 3.73065 3.73354 3.72227 3.69696 3.65786 3.60534 3.53986 3.462 3.37243 3.27191 3.16129 3.04151 2.91356 2.77851 2.63747 2.4916 2.34207 2.19009 2.0369 1.88369 1.73168 1.58205 1.43596 1.29451 1.15876 1.02971 0.908287 0.795341 0.691636 0.597844 0.51454 0.442198 0.381185 0.33176 0.294068 0.268146 0.253916 0.251192 0.259678 0.278971 0.308567 0.347868 0.39618 0.45273 0.516663 0.587058 0.662932 0.743253 0.826946 0.912904 
1 0.884281 0.769819 0.657859 0.549623 0.446302 0.349041 0.258931 0.177001 0.104203 0.0414119 -0.0105907 -0.0511182 -0.0795873 -0.0955227 -0.0985616 -0.088457 -0.0650801 -0.0284215 0.0214085 0.0841809 0.15955 0.247055 0.346126 0.456088 0.576167 0.705494 0.843117 0.988007 1.13907 1.29514 1.45502 1.61746 1.78121 1.94496 2.10743 2.26734 2.42342 2.57442 2.71916 2.85648 2.9853 3.10458 3.21339 3.31087 3.39626 3.46889 3.5282 3.57375 3.6052 3.62234 3.62506 3.61339 3.58746 3.54754 3.49399 3.42729 3.34805 3.25694 3.15476 3.04238 2.92075 2.79092 2.65396 2.51102 2.36329 2.21198 2.05835 1.90362 1.74907 1.59592 1.44539 1.29866 1.15688 1.02113 0.892426 0.771723 0.659891 0.557712 0.465873 0.384961 0.315459 0.257738 0.21206 0.178569 0.157297 0.148159 0.150956 0.165376 0.191 0.227304 0.273663 0.329359 0.393588 0.465463 0.544031 0.628273 0.71712 0.809457 0.904139 
