0.996922 0.99386 0.988613 0.983355 0.978668 0.974215 0.969869 0.965747 0.961893 0.958299 0.954985 0.951968 0.94926 0.94687 0.944808 0.943083 0.9417 0.940664 0.939979 0.939646 0.939667 0.940041 0.940764 0.941833 0.943243 0.944986 0.947054 0.949436 0.952119 0.955088 0.958334 0.961848 0.965606 0.969558 0.973663 0.977948 0.982538 0.98751 0.992485 0.996202 
0.993885 0.98782 0.977359 0.967018 0.957832 0.949006 0.940325 0.932089 0.924372 0.917137 0.910423 0.90428 0.898732 0.893804 0.889522 0.885907 0.882978 0.880748 0.87923 0.878432 0.878357 0.879006 0.880376 0.882459 0.885244 0.888716 0.892859 0.897648 0.903052 0.90904 0.915593 0.922698 0.930295 0.93826 0.946516 0.95518 0.964522 0.974603 0.984621 0.992199 
0.989966 0.980194 0.963014 0.945914 0.930708 0.916103 0.901713 0.88802 0.875156 0.863066 0.851824 0.841517 0.832192 0.823896 0.816676 0.810572 0.805616 0.801834 0.799247 0.797867 0.797701 0.798748 0.801003 0.804451 0.809071 0.814839 0.821725 0.829689 0.838676 0.848632 0.859528 0.871343 0.883975 0.897216 0.910938 0.925336 0.94086 0.957607 0.97425 0.986921 
0.986035 0.972424 0.948446 0.924514 0.90325 0.882865 0.862792 0.843704 0.825798 0.809001 0.793413 0.779156 0.766294 0.754887 0.744998 0.736677 0.729961 0.724882 0.721462 0.719715 0.719643 0.721244 0.724504 0.729403 0.735909 0.743986 0.753593 0.764675 0.777156 0.790959 0.806045 0.822387 0.839851 0.85815 0.877094 0.896946 0.918344 0.941442 0.96441 0.981884 
0.982374 0.965116 0.934771 0.904474 0.877589 0.851862 0.826561 0.802539 0.780053 0.759005 0.739512 0.721722 0.705707 0.691537 0.679281 0.668994 0.660719 0.654491 0.650334 0.648262 0.64828 0.650382 0.654552 0.660764 0.66898 0.679156 0.691239 0.705163 0.720835 0.738154 0.757069 0.777551 0.799443 0.822386 0.846118 0.870951 0.897707 0.926623 0.955409 0.977284 
0.978952 0.958332 0.922034 0.885769 0.853611 0.822873 0.792652 0.763966 0.737129 0.712017 0.688759 0.66753 0.648413 0.631486 0.616833 0.604519 0.594598 0.587115 0.582101 0.579576 0.57955 0.582018 0.586964 0.594359 0.604158 0.616306 0.630742 0.647389 0.666132 0.68685 0.709471 0.733965 0.760163 0.787634 0.81603 0.845692 0.877633 0.912197 0.946658 0.972852 
0.975681 0.951877 0.909874 0.867842 0.830574 0.794965 0.759932 0.726649 0.695496 0.666324 0.639281 0.614574 0.592304 0.572567 0.555465 0.54108 0.529481 0.520721 0.514842 0.51187 0.511814 0.51467 0.520418 0.529021 0.540426 0.554566 0.571366 0.590735 0.612542 0.636636 0.662924 0.691375 0.721815 0.753749 0.786729 0.8211 0.858073 0.898138 0.938149 0.968567 
0.972534 0.945623 0.898083 0.850426 0.808162 0.767797 0.728055 0.690267 0.654888 0.621752 0.591024 0.562948 0.537646 0.515231 0.495822 0.479516 0.466388 0.4565 0.449897 0.446603 0.446628 0.449961 0.456577 0.46643 0.479456 0.495577 0.514702 0.53673 0.561512 0.588872 0.618687 0.650928 0.685427 0.72164 0.759 0.797834 0.839549 0.88482 0.930114 0.964529 
0.969539 0.939625 0.886774 0.833702 0.786635 0.741718 0.69748 0.655398 0.61601 0.579134 0.544948 0.513728 0.485615 0.460732 0.439209 0.421151 0.406641 0.395743 0.388502 0.384946 0.385079 0.388889 0.396345 0.407394 0.421966 0.439968 0.461298 0.485843 0.513444 0.543896 0.577047 0.612863 0.651194 0.691461 0.732972 0.775999 0.822138 0.872293 0.922583 0.960758 
0.966742 0.934005 0.87616 0.817972 0.766374 0.717185 0.66873 0.622619 0.579478 0.539104 0.501682 0.467518 0.436768 0.409562 0.386041 0.366321 0.350489 0.338616 0.330751 0.326923 0.327139 0.331382 0.339619 0.351791 0.367819 0.387598 0.411015 0.437943 0.468213 0.501597 0.537906 0.577095 0.619042 0.663147 0.708592 0.755558 0.805819 0.86054 0.91554 0.957255 
0.964169 0.928831 0.866359 0.803394 0.747564 0.694401 0.642016 0.592133 0.545472 0.501815 0.461345 0.4244 0.391151 0.361739 0.336318 0.315014 0.297924 0.285124 0.27667 0.272592 0.272895 0.277561 0.286551 0.299799 0.317217 0.33869 0.364087 0.39327 0.426062 0.462212 0.501494 0.543842 0.589168 0.636874 0.686013 0.736648 0.790706 0.849643 0.909029 0.95404 
0.961829 0.924119 0.857405 0.790012 0.730256 0.673422 0.617396 0.564003 0.514063 0.467347 0.424035 0.384494 0.348917 0.317454 0.290272 0.267508 0.249266 0.235628 0.226651 0.222366 0.222777 0.227863 0.237577 0.251847 0.270577 0.293638 0.320887 0.352173 0.38731 0.426033 0.468074 0.513342 0.561783 0.612817 0.665383 0.719393 0.776902 0.839676 0.903093 0.95113 
0.959731 0.919887 0.849331 0.777881 0.714525 0.654345 0.594996 0.538384 0.485439 0.435926 0.390014 0.348102 0.310403 0.277074 0.248294 0.224208 0.204926 0.190534 0.181092 0.17663 0.177151 0.182631 0.193018 0.208232 0.228171 0.252696 0.281648 0.314863 0.35215 0.393232 0.437803 0.485736 0.537007 0.591078 0.646785 0.703866 0.764469 0.830685 0.897755 0.948534 
0.957888 0.916169 0.842203 0.767098 0.700493 0.637323 0.575001 0.515492 0.459844 0.407819 0.359573 0.315528 0.27592 0.240913 0.210692 0.185414 0.165194 0.150122 0.140261 0.13564 0.136264 0.142104 0.153103 0.169177 0.190214 0.216068 0.246566 0.281529 0.32076 0.363974 0.410833 0.461164 0.514968 0.571763 0.630304 0.69014 0.753472 0.822719 0.893041 0.946262 
0.956312 0.912998 0.836084 0.757754 0.688281 0.622498 0.557576 0.495512 0.437478 0.383239 0.332929 0.286995 0.245695 0.209199 0.177699 0.151362 0.130309 0.114635 0.104403 0.099646 0.100366 0.106532 0.118083 0.134927 0.156946 0.183986 0.215862 0.252378 0.293332 0.338436 0.387322 0.439771 0.495795 0.554982 0.616028 0.678288 0.743974 0.815824 0.888974 0.944322 
0.955013 0.910398 0.831021 0.749921 0.677977 0.609977 0.542846 0.478586 0.418494 0.362352 0.310265 0.262698 0.219933 0.182149 0.149543 0.122291 0.100519 0.0843249 0.0737764 0.0689061 0.0697141 0.0761678 0.0882015 0.105718 0.128592 0.156663 0.189734 0.227597 0.270038 0.316773 0.367411 0.421682 0.4796 0.540827 0.604032 0.668369 0.736026 0.81004 0.885576 0.942724 
0.953998 0.908386 0.827051 0.743657 0.669655 0.59985 0.530917 0.464837 0.403034 0.345314 0.291751 0.242822 0.198836 0.159977 0.126447 0.0984282 0.0760552 0.0594278 0.048615 0.0436509 0.0445345 0.0512311 0.0636718 0.0817542 0.105346 0.134282 0.168356 0.207345 0.251027 0.299121 0.35122 0.407005 0.466479 0.529382 0.594377 0.660432 0.729669 0.8054 0.882865 0.94147 
0.953272 0.906977 0.824203 0.73901 0.66338 0.592194 0.521887 0.45438 0.391226 0.33227 0.277545 0.227537 0.182582 0.142869 0.108602 0.0799715 0.0571176 0.0401428 0.029118 0.0240782 0.0250222 0.0319134 0.0446801 0.0632155 0.0873818 0.117008 0.151883 0.191769 0.236435 0.285602 0.338859 0.395838 0.45652 0.520719 0.587122 0.65452 0.724939 0.801932 0.880855 0.940567 
0.952837 0.90618 0.822501 0.736021 0.659207 0.587078 0.515835 0.44731 0.383179 0.323337 0.267777 0.216983 0.171317 0.130978 0.096168 0.0670852 0.0438745 0.0266412 0.015458 0.010361 0.0113487 0.0183833 0.0313907 0.0502608 0.0748507 0.104985 0.140449 0.180993 0.226375 0.276321 0.330418 0.388258 0.449792 0.514899 0.582311 0.650664 0.721862 0.799657 0.879557 0.940016 
0.952697 0.905999 0.821958 0.73472 0.657177 0.584547 0.51282 0.443698 0.378974 0.318606 0.262547 0.211268 0.16516 0.124428 0.0892766 0.0599054 0.036466 0.0190659 0.00777919 0.0026432 0.00365644 0.0107803 0.0239393 0.0430206 0.0678775 0.0983315 0.134164 0.175118 0.220941 0.27136 0.325971 0.38433 0.44635 0.51197 0.57998 0.64889 0.720456 0.798591 0.87898 0.939819 
0.952849 0.906433 0.822579 0.735121 0.657313 0.584633 0.51288 0.443593 0.378667 0.31814 0.261926 0.210473 0.164197 0.123315 0.0880264 0.0585358 0.034999 0.0175258 0.0061916 0.00103481 0.00205446 0.00921159 0.0224298 0.041595 0.0665575 0.0971362 0.133111 0.174221 0.220202 0.270784 0.325571 0.384097 0.446234 0.511963 0.580153 0.649209 0.720731 0.798741 0.879128 0.939976 
0.953292 0.907476 0.824358 0.737229 0.659627 0.587346 0.516029 0.447019 0.38229 0.321977 0.265956 0.214646 0.168482 0.127695 0.0924809 0.0630433 0.0395434 0.0220932 0.0107689 0.00561017 0.00661679 0.01375 0.0269333 0.046052 0.0709552 0.10146 0.137346 0.178351 0.224202 0.27463 0.329253 0.387587 0.449463 0.514898 0.582842 0.651628 0.722687 0.80011 0.880001 0.940486 
0.954022 0.909116 0.827279 0.741034 0.664112 0.59268 0.522262 0.453974 0.389847 0.330122 0.274647 0.223802 0.178035 0.137592 0.102666 0.073457 0.050131 0.0328019 0.0215466 0.0164055 0.0173798 0.0244313 0.0374842 0.0564244 0.0811009 0.11133 0.146894 0.18753 0.232959 0.282914 0.337026 0.394805 0.456041 0.520776 0.588047 0.65614 0.726318 0.802693 0.881596 0.941344 
